VendorName,Product,ProductId,TabKeyNewId,ProductSeries,ProductCategory,Total Sites,US Sites,Total Enterprises,Enterprises in US
CA Technologies,CA Teleview,1027,4760,IT Development/Infrastructure,IT Infrastructure & Ops Management,"5,675","4,593","2,118","1,811"
IBM,IBM UrbanCode Release,9959,9938,IT Development/Infrastructure,IT Infrastructure & Ops Management,"5,598","4,290",569,341
IBM,IBM UrbanCode Release,9959,9938,IT Development/Infrastructure,IT Infrastructure & Ops Management,"5,598","4,290",569,341
NetScout Systems Inc.,NetScout Sniffer Analysis,7019,3161,IT Development/Infrastructure,IT Infrastructure & Ops Management,"5,175","4,495",531,363
NetScout Systems Inc.,NetScout Sniffer Analysis,7019,3161,IT Development/Infrastructure,IT Infrastructure & Ops Management,"5,175","4,495",531,363
CA Technologies,CA RC/Migrator,6265,4818,IT Development/Infrastructure,IT Infrastructure & Ops Management,"4,860","3,767",432,189
CA Technologies,CA RC/Migrator,6265,4818,IT Development/Infrastructure,IT Infrastructure & Ops Management,"4,860","3,767",432,189
CA Technologies,CA Bundl,946,4715,IT Development/Infrastructure,IT Infrastructure & Ops Management,"4,704",650,496,213
CA Technologies,CA Bundl,946,4715,IT Development/Infrastructure,IT Infrastructure & Ops Management,"4,704",650,496,213
ASG Software,ASG Zena,643,583,IT Development/Infrastructure,IT Infrastructure & Ops Management,"4,290","2,888",886,437
ASG Software,ASG Zena,643,583,IT Development/Infrastructure,IT Infrastructure & Ops Management,"4,290","2,888",886,437
ORSYP,ORSYP,4051,5409,IT Development/Infrastructure,IT Infrastructure & Ops Management,"3,881","1,309",891,252
ORSYP,ORSYP,4051,5409,IT Development/Infrastructure,IT Infrastructure & Ops Management,"3,881","1,309",891,252
Symantec,Symantec Veritas CommandCentral,7956,2358,IT Development/Infrastructure,IT Infrastructure & Ops Management,"3,572","2,829",498,366
Symantec,Symantec Veritas CommandCentral,7956,2358,IT Development/Infrastructure,IT Infrastructure & Ops Management,"3,572","2,829",498,366
HP Inc.,HP Storage Essentials,7310,5171,IT Development/Infrastructure,IT Infrastructure & Ops Management,"3,544","1,946",517,263
HP Inc.,HP Storage Essentials,7310,5171,IT Development/Infrastructure,IT Infrastructure & Ops Management,"3,544","1,946",517,263
Stackify,Stackify,12990,12969,IT Development/Infrastructure,IT Infrastructure & Ops Management,"3,125","1,242",968,165
Stackify,Stackify,12990,12969,IT Development/Infrastructure,IT Infrastructure & Ops Management,"3,125","1,242",968,165
Redwood Software,Redwood Cronacle,1700,3432,IT Development/Infrastructure,IT Infrastructure & Ops Management,"3,071","1,478",614,272
Redwood Software,Redwood Cronacle,1700,3432,IT Development/Infrastructure,IT Infrastructure & Ops Management,"3,071","1,478",614,272
Oracle,StorageTek ACSLS,7315,444,IT Development/Infrastructure,IT Infrastructure & Ops Management,"3,013","2,250",615,332
Oracle,StorageTek ACSLS,7315,444,IT Development/Infrastructure,IT Infrastructure & Ops Management,"3,013","2,250",615,332
CA Technologies,CA DataMinder,1779,4786,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,847","1,468",392,231
CA Technologies,CA DataMinder,1779,4786,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,847","1,468",392,231
sensuapp,Sensu,13060,13039,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,837","1,553",380,138
sensuapp,Sensu,13060,13039,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,837","1,553",380,138
CA Technologies,CA SymDump,1025,4758,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,742","1,625",410,209
CA Technologies,CA SymDump,1025,4758,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,742","1,625",410,209
NetSuite,NetSuite SuiteCloud,7331,6379,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,650","1,447",773,294
NetSuite,NetSuite SuiteCloud,7331,6379,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,650","1,447",773,294
IBM,IBM QSAM,6204,6151,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,594",892,479,218
IBM,IBM QSAM,6204,6151,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,594",892,479,218
BMC Software,BMC Release,9618,9597,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,556",816,336,119
BMC Software,BMC Release,9618,9597,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,556",816,336,119
Aurea Software,Progress Sonic,5937,2769,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,387","1,397",562,217
Aurea Software,Progress Sonic,5937,2769,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,387","1,397",562,217
Compuware Corporation,Compuware Strobe,12989,12968,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,361","1,317",314,125
Compuware Corporation,Compuware Strobe,12989,12968,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,361","1,317",314,125
HPE,HPE AppPulse,9899,9878,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,349","1,954","1,519","1,432"
HPE,HPE AppPulse,9899,9878,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,349","1,954","1,519","1,432"
Informatica,Informatica Data Subset,1790,4852,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,301","1,342",632,317
Informatica,Informatica Data Subset,1790,4852,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,301","1,342",632,317
Applimation Inc.,Applimation,4061,7447,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,223","1,604",552,419
Applimation Inc.,Applimation,4061,7447,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,223","1,604",552,419
IBM,IBM Tivoli AF/OPERATOR,359,5967,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,108","1,141",326,186
IBM,IBM Tivoli AF/OPERATOR,359,5967,IT Development/Infrastructure,IT Infrastructure & Ops Management,"2,108","1,141",326,186
NTP Software,NTP Software,4055,6561,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,898","1,716",158,96
NTP Software,NTP Software,4055,6561,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,898","1,716",158,96
Software Engineering Of America,Seasoft,6747,4500,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,885","1,841","1,425","1,393"
Software Engineering Of America,Seasoft,6747,4500,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,885","1,841","1,425","1,393"
CA Technologies,CA Virtual Assurance,8159,4832,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,812","1,646",87,52
CA Technologies,CA Virtual Assurance,8159,4832,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,812","1,646",87,52
Oracle,StorageTek Virtual Storage Manager,8001,477,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,789",635,314,131
Oracle,StorageTek Virtual Storage Manager,8001,477,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,789",635,314,131
Openmake Software Inc,OpenMake Software Release Engineer,12638,12617,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,705","1,521",150,95
Openmake Software Inc,OpenMake Software Release Engineer,12638,12617,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,705","1,521",150,95
Novell,Novell Storage Manager,7288,4970,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,529",946,128,60
Novell,Novell Storage Manager,7288,4970,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,529",946,128,60
ASG Software,ASG PerfMan,635,575,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,438",759,175,83
ASG Software,ASG PerfMan,635,575,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,438",759,175,83
Heroix,Heroix,4065,8181,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,257",713,370,226
Heroix,Heroix,4065,8181,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,257",713,370,226
M/Monit,M/Monit,14397,14376,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,247",704,326,216
M/Monit,M/Monit,14397,14376,IT Development/Infrastructure,IT Infrastructure & Ops Management,"1,247",704,326,216
Infor,Infor Product Lifecycle Management (PLM),5520,6977,IT Development/Infrastructure,IT Infrastructure & Ops Management,991,489,228,79
Infor,Infor Product Lifecycle Management (PLM),5520,6977,IT Development/Infrastructure,IT Infrastructure & Ops Management,991,489,228,79
ASG Software,ASG Zebb,641,581,IT Development/Infrastructure,IT Infrastructure & Ops Management,901,314,115,46
ASG Software,ASG Zebb,641,581,IT Development/Infrastructure,IT Infrastructure & Ops Management,901,314,115,46
Hitachi Data Systems Corporation,Hitachi Software,7065,1960,IT Development/Infrastructure,IT Infrastructure & Ops Management,785,178,207,60
Hitachi Data Systems Corporation,Hitachi Software,7065,1960,IT Development/Infrastructure,IT Infrastructure & Ops Management,785,178,207,60
CA Technologies,CA Compress,1455,4782,IT Development/Infrastructure,IT Infrastructure & Ops Management,771,251,77,26
CA Technologies,CA Compress,1455,4782,IT Development/Infrastructure,IT Infrastructure & Ops Management,771,251,77,26
IBM,IBM Tivoli Performance Analyzer,5387,6134,IT Development/Infrastructure,IT Infrastructure & Ops Management,753,259,69,27
IBM,IBM Tivoli Performance Analyzer,5387,6134,IT Development/Infrastructure,IT Infrastructure & Ops Management,753,259,69,27
NetApp,NetApp FlexCache,2872,3468,IT Development/Infrastructure,IT Infrastructure & Ops Management,751,401,129,67
NetApp,NetApp FlexCache,2872,3468,IT Development/Infrastructure,IT Infrastructure & Ops Management,751,401,129,67
CA Technologies,CA DADS,994,4727,IT Development/Infrastructure,IT Infrastructure & Ops Management,723,226,63,21
CA Technologies,CA DADS,994,4727,IT Development/Infrastructure,IT Infrastructure & Ops Management,723,226,63,21
CA Technologies,CA Dynam/T,997,4730,IT Development/Infrastructure,IT Infrastructure & Ops Management,718,226,61,21
IBM,IBM Tivoli Service Level Advisor,6766,6189,IT Development/Infrastructure,IT Infrastructure & Ops Management,718,226,61,21
CA Technologies,CA Dynam/T,997,4730,IT Development/Infrastructure,IT Infrastructure & Ops Management,718,226,61,21
IBM,IBM Tivoli Service Level Advisor,6766,6189,IT Development/Infrastructure,IT Infrastructure & Ops Management,718,226,61,21
OpenText,OpenText HostExplorer,3131,5911,IT Development/Infrastructure,IT Infrastructure & Ops Management,628,579,73,40
OpenText,OpenText HostExplorer,3131,5911,IT Development/Infrastructure,IT Infrastructure & Ops Management,628,579,73,40
CSi International,Bim-edit,879,5843,IT Development/Infrastructure,IT Infrastructure & Ops Management,523,489,30,26
CSi International,Bim-edit,879,5843,IT Development/Infrastructure,IT Infrastructure & Ops Management,523,489,30,26
VMware Inc.,VMWare IT Business Management Suite,4068,1424,IT Development/Infrastructure,IT Infrastructure & Ops Management,437,91,91,25
VMware Inc.,VMWare IT Business Management Suite,4068,1424,IT Development/Infrastructure,IT Infrastructure & Ops Management,437,91,91,25
Compuware Corporation,Compuware Covisint,1540,3063,IT Development/Infrastructure,IT Infrastructure & Ops Management,403,213,93,34
Compuware Corporation,Compuware Covisint,1540,3063,IT Development/Infrastructure,IT Infrastructure & Ops Management,403,213,93,34
Symantec,InvSoln,3996,2339,IT Development/Infrastructure,IT Infrastructure & Ops Management,337,111,81,37
Symantec,InvSoln,3996,2339,IT Development/Infrastructure,IT Infrastructure & Ops Management,337,111,81,37
CA Technologies,CA EPIC,999,4732,IT Development/Infrastructure,IT Infrastructure & Ops Management,323,318,60,55
CA Technologies,CA EPIC,999,4732,IT Development/Infrastructure,IT Infrastructure & Ops Management,323,318,60,55
VMware Inc.,VMware ACE,8032,1457,IT Development/Infrastructure,IT Infrastructure & Ops Management,225,64,96,26
VMware Inc.,VMware ACE,8032,1457,IT Development/Infrastructure,IT Infrastructure & Ops Management,225,64,96,26
Tibco,Tibco Collaborative Information Manager,1340,3953,IT Development/Infrastructure,IT Infrastructure & Ops Management,221,79,51,26
Tibco,Tibco Collaborative Information Manager,1340,3953,IT Development/Infrastructure,IT Infrastructure & Ops Management,221,79,51,26
Electric Cloud,Electric Cloud ElectricFlow,12636,12615,IT Development/Infrastructure,IT Infrastructure & Ops Management,217,130,71,39
Electric Cloud,Electric Cloud ElectricFlow,12636,12615,IT Development/Infrastructure,IT Infrastructure & Ops Management,217,130,71,39
ASG Software,ASG Zara,640,580,IT Development/Infrastructure,IT Infrastructure & Ops Management,121,63,66,27
ASG Software,ASG Zara,640,580,IT Development/Infrastructure,IT Infrastructure & Ops Management,121,63,66,27
Panasas,Panasas PanFS,5337,928,IT Development/Infrastructure,IT Infrastructure & Ops Management,116,112,16,14
Panasas,Panasas PanFS,5337,928,IT Development/Infrastructure,IT Infrastructure & Ops Management,116,112,16,14
BMC Software,BMC REORG PLUS,6319,3357,IT Development/Infrastructure,IT Infrastructure & Ops Management,90,37,34,11
BMC Software,BMC REORG PLUS,6319,3357,IT Development/Infrastructure,IT Infrastructure & Ops Management,90,37,34,11
VMware Inc.,VMware Distributed Power Management (DPM),2385,1411,IT Development/Infrastructure,IT Infrastructure & Ops Management,81,21,25,16
VMware Inc.,VMware Distributed Power Management (DPM),2385,1411,IT Development/Infrastructure,IT Infrastructure & Ops Management,81,21,25,16
CAI Networks Inc.,WebMux,8226,7385,IT Development/Infrastructure,IT Infrastructure & Ops Management,45,27,20,12
CAI Networks Inc.,WebMux,8226,7385,IT Development/Infrastructure,IT Infrastructure & Ops Management,45,27,20,12
Sassafras Software,Sassafras,6718,40,IT Development/Infrastructure,IT Infrastructure & Ops Management,38,37,15,14
Sassafras Software,Sassafras,6718,40,IT Development/Infrastructure,IT Infrastructure & Ops Management,38,37,15,14
Ganglia,Ganglia,13058,13037,IT Development/Infrastructure,IT Infrastructure & Ops Management,2,1,2,1
Ganglia,Ganglia,13058,13037,IT Development/Infrastructure,IT Infrastructure & Ops Management,2,1,2,1
Amazon,Amazon AWS CloudFormation,780,3871,IT Development/Infrastructure,Other IT Development/Infrastructure,"1,205,172","671,195","418,216","167,587"
Amazon,Amazon AWS CloudFormation,780,3871,IT Development/Infrastructure,Other IT Development/Infrastructure,"1,205,172","671,195","418,216","167,587"
Microsoft,Microsoft System Center,7495,6800,IT Development/Infrastructure,Other IT Development/Infrastructure,"908,215","589,694","208,291","98,808"
Microsoft,Microsoft System Center,7495,6800,IT Development/Infrastructure,Other IT Development/Infrastructure,"908,215","589,694","208,291","98,808"
OpenSSL,OpenSSL,490,5775,IT Development/Infrastructure,Other IT Development/Infrastructure,"886,177","392,679","364,551","105,762"
OpenSSL,OpenSSL,490,5775,IT Development/Infrastructure,Other IT Development/Infrastructure,"886,177","392,679","364,551","105,762"
Amazon,Amazon AWS Elastic Beanstalk,2538,3877,IT Development/Infrastructure,Other IT Development/Infrastructure,"584,421","398,067","207,645","120,622"
Amazon,Amazon AWS Elastic Beanstalk,2538,3877,IT Development/Infrastructure,Other IT Development/Infrastructure,"584,421","398,067","207,645","120,622"
IBM,IBM WebSphere,8233,6265,IT Development/Infrastructure,Other IT Development/Infrastructure,"528,275","339,184","93,319","48,654"
IBM,IBM WebSphere,8233,6265,IT Development/Infrastructure,Other IT Development/Infrastructure,"528,275","339,184","93,319","48,654"
Microsoft,Microsoft Azure Blob Storage,10085,10064,IT Development/Infrastructure,Other IT Development/Infrastructure,"501,335","290,498","165,392","72,677"
Microsoft,Microsoft Azure Blob Storage,10085,10064,IT Development/Infrastructure,Other IT Development/Infrastructure,"501,335","290,498","165,392","72,677"
Microsoft,Microsoft Active Directory Federation Services,326,6702,IT Development/Infrastructure,Other IT Development/Infrastructure,"356,798","276,175","70,487","41,832"
Microsoft,Microsoft Active Directory Federation Services,326,6702,IT Development/Infrastructure,Other IT Development/Infrastructure,"356,798","276,175","70,487","41,832"
ServiceNow,ServiceNow Asset Management,660,6936,IT Development/Infrastructure,Other IT Development/Infrastructure,"328,017","250,947","71,263","40,204"
ServiceNow,ServiceNow Asset Management,660,6936,IT Development/Infrastructure,Other IT Development/Infrastructure,"328,017","250,947","71,263","40,204"
IBM,IBM Tivoli Workload Scheduler,8300,6270,IT Development/Infrastructure,Other IT Development/Infrastructure,"262,236","147,443","53,730","24,672"
IBM,IBM Tivoli Workload Scheduler,8300,6270,IT Development/Infrastructure,Other IT Development/Infrastructure,"262,236","147,443","53,730","24,672"
Nuance Communications,Dragon NaturallySpeaking,2402,4339,IT Development/Infrastructure,Other IT Development/Infrastructure,"225,421","169,867","48,786","24,697"
Nuance Communications,Dragon NaturallySpeaking,2402,4339,IT Development/Infrastructure,Other IT Development/Infrastructure,"225,421","169,867","48,786","24,697"
IBM,IBM Watson,8199,6260,IT Development/Infrastructure,Other IT Development/Infrastructure,"216,676","131,911","43,887","22,978"
IBM,IBM Watson,8199,6260,IT Development/Infrastructure,Other IT Development/Infrastructure,"216,676","131,911","43,887","22,978"
Oracle,Oracle Enterprise Manager,2575,296,IT Development/Infrastructure,Other IT Development/Infrastructure,"176,474","122,102","31,511","17,478"
Oracle,Oracle Enterprise Manager,2575,296,IT Development/Infrastructure,Other IT Development/Infrastructure,"176,474","122,102","31,511","17,478"
Citrix Systems Inc,Citrix Workspace,6289,2405,IT Development/Infrastructure,Other IT Development/Infrastructure,"176,271","125,394","32,074","19,157"
Citrix Systems Inc,Citrix Workspace,6289,2405,IT Development/Infrastructure,Other IT Development/Infrastructure,"176,271","125,394","32,074","19,157"
Everbridge,Everbridge,2396,3433,IT Development/Infrastructure,Other IT Development/Infrastructure,"151,386","121,265","24,736","16,316"
Everbridge,Everbridge,2396,3433,IT Development/Infrastructure,Other IT Development/Infrastructure,"151,386","121,265","24,736","16,316"
Twilio,Twilio,8057,5904,IT Development/Infrastructure,Other IT Development/Infrastructure,"149,931","108,060","40,802","21,650"
Twilio,Twilio,8057,5904,IT Development/Infrastructure,Other IT Development/Infrastructure,"149,931","108,060","40,802","21,650"
Apptio,Apptio,4034,631,IT Development/Infrastructure,Other IT Development/Infrastructure,"125,908","93,414","36,364","23,745"
Apptio,Apptio,4034,631,IT Development/Infrastructure,Other IT Development/Infrastructure,"125,908","93,414","36,364","23,745"
Symantec,Symantec Norton Ghost,5177,2344,IT Development/Infrastructure,Other IT Development/Infrastructure,"123,981","83,297","24,017","14,701"
Symantec,Symantec Norton Ghost,5177,2344,IT Development/Infrastructure,Other IT Development/Infrastructure,"123,981","83,297","24,017","14,701"
Microsoft,Microsoft Azure Service Fabric,10096,10075,IT Development/Infrastructure,Other IT Development/Infrastructure,"122,906","74,931","32,977","13,923"
Microsoft,Microsoft Azure Service Fabric,10096,10075,IT Development/Infrastructure,Other IT Development/Infrastructure,"122,906","74,931","32,977","13,923"
VMware Inc.,VMware vCenter Site Recovery Manager,6294,1430,IT Development/Infrastructure,Other IT Development/Infrastructure,"118,103","90,419","25,473","14,920"
VMware Inc.,VMware vCenter Site Recovery Manager,6294,1430,IT Development/Infrastructure,Other IT Development/Infrastructure,"118,103","90,419","25,473","14,920"
Microsoft,Microsoft Operations Management Suite,10117,10096,IT Development/Infrastructure,Other IT Development/Infrastructure,"111,265","70,889","23,641","11,086"
